,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg,goals_avg,shots_avg,hits_avg,pim_avg,powerPlayOpportunities_avg,powerPlayGoals_avg,faceOffWinPercentage_avg,giveaways_avg,takeaways_avg
301,2018020302,2018-11-17,Sharks,4,Blues,0,H,H_reg,1,"2018-11-17 - Blues 0, Sharks 4",San Jose Sharks,60.0,14.94705882352941,-4.114705882352943,7.713500000000003,12.202941176470588,-1.264705882352942,7.192558823529417,6.079411764705881,-2.2176470588235304,5.9574411764705815,-0.0941176470588232,-0.01764705882352935,-1.8888235294117663,0.9462352941176468,0.2596470588235289,5.4947647058823605,5.017647058823528,-3.7941176470588225,7.52170588235294,4.285294117647059,1.0352941176470587,5.564235294117651,3.985294117647059,0.16176470588235325,9.11114705882352,0.2529411764705882,-0.10882352941176454,-0.4852647058823578,-5.309029411764708,1.9447941176470493,0.7323529411764724,-4.829411764705885,8.63644117647059,0.6088235294117652,-2.8970588235294112,9.501852941176466,-0.04117647058823526,-0.1147058823529411,0.882911764705888,0.16441176470588026,0.9856176470588167,8.497058823529414,-1.0970588235294123,8.836588235294123,1.514705882352942,0.3117647058823536,2.0299117647058864,-0.17941176470588238,0.10588235294117648,-12.45061764705882,-1.2772058823529417,-1.476911764705875,-1.9997941176470597,-1.0376764705882238,-0.03043823529411782,-2.8499999999999996,-0.0941176470588232,6.079411764705881,-2.841176470588234,0.514705882352942,-0.4558823529411766,-0.3411764705882353,-7.528235294117643,1.079411764705882,0.30294117647058805
302,2018020303,2018-11-18,Islanders,2,Stars,6,H,A_reg,0,"2018-11-18 - Stars 6, Islanders 2",New York Islanders,60.0,-4.257309941520468,1.6286549707602305,-1.9620467836257376,-3.2660818713450297,1.3538011695906391,-2.610438596491214,-3.0380116959064303,2.6461988304093573,-3.915701754385971,0.5964912280701755,0.03508771929824528,4.045584795321638,-0.09254385964912348,0.18558479532163696,-2.315497076023391,-0.8859649122807021,0.7748538011695913,-0.17356725146198215,0.8421052631578956,0.8187134502923978,0.9537426900584762,0.18421052631578938,1.4415204678362574,-2.73385964912282,0.6900584795321638,0.39181286549707606,2.219590643274856,6.568157894736842,-5.220964912280692,-1.7280701754385976,-0.04385964912280471,-1.4924853801169533,-1.1432748538011692,0.9883040935672529,-5.26704678362573,0.20760233918128657,-0.33625730994152037,13.849356725146187,3.7995029239766094,5.759999999999991,-2.2660818713450297,1.269005847953217,-3.5747660818713527,-1.6842105263157894,0.45614035087719174,-3.5966374269005854,-0.3070175438596491,0.026315789473684237,-14.766257309941516,-2.361228070175438,-0.10736842105261246,3.234970760233919,0.23388888888891302,0.03461111111111115,0.2748538011695896,0.5964912280701755,-3.0380116959064303,0.1257309941520468,1.950292397660819,0.7105263157894739,0.08771929824561397,-6.233918128654963,-1.564327485380117,-0.34795321637426824
303,2018020304,2018-11-18,Hurricanes,2,Devils,1,H,H_reg,1,"2018-11-18 - Devils 1, Hurricanes 2",Carolina Hurricanes,60.0,16.318713450292393,-11.201754385964918,11.09008771929826,10.39473684210526,-7.868421052631582,9.731257309941519,8.10526315789474,-5.55263157894737,9.841900584795312,-0.36842105263157876,-0.2777777777777777,-8.716461988304097,0.8497953216374277,-0.30014619883040883,8.787894736842098,8.599415204678362,-3.0350877192982466,9.858245614035077,4.7397660818713465,1.4532163742690063,2.6992397660818597,3.754385964912281,0.8918128654970765,4.082982456140357,0.13450292397660824,0.4005847953216375,-0.6135380116959084,-3.975204678362571,-2.289327485380113,3.859649122807019,-4.488304093567253,12.818918128654985,1.345029239766081,-3.140350877192982,13.195292397660822,-0.14619883040935677,-0.10818713450292405,4.362163742690051,-1.598362573099414,-3.2861111111111114,6.827485380116961,-6.970760233918128,12.746023391812876,3.4064327485380126,-3.6959064327485365,13.124298245614035,-0.19005847953216382,-0.5087719298245614,9.60076023391813,-2.6020467836257315,3.8190058479532354,-2.8861695906432763,-1.8359064327485584,-0.046985380116959075,-3.333333333333334,-0.36842105263157876,8.10526315789474,2.6111111111111107,-3.023391812865497,0.07894736842105265,-0.19883040935672514,5.816666666666656,1.587719298245613,1.2690058479532151
304,2018020305,2018-11-18,Blackhawks,3,Wild,1,H,H_reg,1,"2018-11-18 - Wild 1, Blackhawks 3",Chicago Blackhawks,60.0,5.100000000000001,-1.0,2.4189999999999827,2.4499999999999957,0.5500000000000043,1.1084999999999923,1.5,1.7999999999999972,-0.31450000000000244,-0.5500000000000003,0.75,-10.087000000000003,-0.0014999999999996128,0.47749999999999915,-3.532500000000006,2.3000000000000007,5.799999999999997,-3.062499999999986,-0.75,4.0,-9.648499999999999,-0.9499999999999993,3.45,-12.41449999999999,-0.30000000000000004,0.25,-8.631,-2.1489999999999974,4.488500000000002,3.0500000000000007,1.799999999999999,1.4535000000000053,1.3000000000000007,1.3000000000000007,1.2335000000000065,-0.04999999999999993,0.20000000000000007,-0.9170000000000016,-3.8515000000000006,1.6204999999999927,3.400000000000002,-4.75,7.352500000000006,1.8499999999999996,-2.299999999999999,5.914999999999992,-0.14999999999999997,0.15000000000000002,-12.0835,-0.8845000000000001,-1.5774999999999864,-1.950999999999997,-1.6154999999999973,-0.03584999999999994,-1.5500000000000007,-0.5500000000000003,1.5,-3.8000000000000007,-1.6499999999999995,-0.25,-0.29999999999999993,-2.029999999999994,1.5499999999999998,0.20000000000000018
305,2018020306,2018-11-18,Oilers,3,Golden Knights,6,H,A_reg,0,"2018-11-18 - Golden Knights 6, Oilers 3",Edmonton Oilers,60.0,-10.160526315789475,4.221052631578942,-6.140236842105274,-4.5736842105263165,4.165789473684214,-5.418078947368414,-2.6763157894736835,3.560526315789474,-5.168526315789464,0.3921052631578945,0.3078947368421052,-3.1295263157894624,-0.2276052631578951,0.4558947368421058,-6.811342105263137,-3.4026315789473713,3.1657894736842103,-6.021157894736845,-1.5289473684210524,0.6763157894736853,-6.352736842105259,-0.7657894736842099,0.22368421052631593,-3.493342105263146,-0.23684210526315796,-0.3868421052631579,6.951236842105267,-2.3831842105263163,10.29792105263158,-1.8736842105263136,2.4894736842105267,-6.416657894736829,-0.6605263157894736,1.328947368421053,-7.613052631578938,0.5552631578947369,0.41052631578947363,1.228236842105261,5.888868421052629,-1.8100789473684245,-3.2789473684210506,1.560526315789474,-4.750289473684212,-0.7421052631578959,2.1157894736842113,-5.205631578947369,0.07368421052631574,0.17368421052631577,-14.210526315789473,0.02121052631578957,-1.5136315789473684,1.4257631578947336,0.501631578947368,0.019355263157895042,0.05526315789473557,0.3921052631578945,-2.6263157894736864,-3.2605263157894733,3.2921052631578958,0.023684210526315752,0.13421052631578945,1.1368421052631632,1.8315789473684205,-2.0921052631578956
306,2018020307,2018-11-18,Ducks,3,Avalanche,4,H,A_OT,0,"2018-11-18 - Avalanche 4, Ducks 3",Anaheim Ducks,64.96666666666701,0.4711779448621556,6.631578947368418,-2.535338345864659,-1.3533834586466185,6.761904761904759,-4.61308270676691,-3.140350877192983,4.295739348370926,-5.8101253132832085,-1.4786967418546366,-0.08521303258145396,-8.523834586466158,-0.33543859649122876,0.7124310776942355,-9.673659147869678,-0.4837092731829564,9.842105263157894,-8.667493734335842,-1.5588972431077686,3.822055137844611,-11.842280701754383,-1.0025062656641603,3.097744360902256,-11.79822055137845,-0.9047619047619047,0.3358395989974938,-11.128295739348367,-8.71967418546366,5.125939849624075,1.0751879699248121,6.0200501253132845,-5.9192230576441105,-0.8245614035087714,3.6766917293233083,-12.977343358395984,-0.37593984962406013,-0.33333333333333337,-3.128671679198,-3.528120300751878,8.436441102756888,-0.8521303258145352,-1.6165413533834574,0.9071929824561451,-2.215538847117795,-2.0175438596491233,0.4858145363408539,-0.24561403508771934,-0.12030075187969924,1.3784461152882201,-1.0700000000000012,1.2087719298245787,-3.4033333333333324,1.3367418546365855,-0.020596491228069835,-0.1303258145363415,-1.4786967418546366,-3.140350877192983,0.37844611528822014,-1.6315789473684212,-0.6541353383458643,-0.5664160401002506,3.8521303258145423,3.6541353383458652,-0.20300751879699241
307,2018020308,2018-11-19,Maple Leafs,4,Blue Jackets,2,H,H_reg,1,"2018-11-19 - Blue Jackets 2, Maple Leafs 4",Toronto Maple Leafs,60.0,4.899999999999999,3.75,0.6699999999999875,1.0,3.6999999999999957,-1.30149999999999,-1.0500000000000007,0.5000000000000036,-1.2979999999999947,0.04999999999999982,-0.5500000000000003,3.5170000000000243,0.08499999999999952,0.02950000000000008,1.033999999999999,5.050000000000004,3.5,1.1885000000000048,2.0500000000000007,0.3999999999999986,3.1395000000000053,0.6500000000000004,-1.3000000000000007,6.029499999999992,0.19999999999999996,-0.30000000000000004,1.5474999999999923,-3.0150000000000006,0.48699999999998056,3.0,3.1000000000000014,0.036499999999996646,0.40000000000000036,1.0499999999999998,-0.4409999999999954,0.0,-0.35,6.666499999999992,-1.6914999999999996,2.0955000000000013,1.25,1.4500000000000028,-0.4580000000000055,-1.9000000000000004,0.6999999999999993,-6.736000000000004,0.0,-0.04999999999999999,0.4164999999999992,0.5699999999999998,0.19800000000002171,0.5400000000000009,1.8604999999999876,0.0239999999999998,0.05000000000000071,0.04999999999999982,-1.0500000000000007,2.3000000000000007,-1.7000000000000002,-0.75,0.15000000000000002,2.9850000000000065,5.0,2.3000000000000007
308,2018020309,2018-11-19,Rangers,2,Stars,1,H,H_reg,1,"2018-11-19 - Stars 1, Rangers 2",New York Rangers,60.0,1.2999999999999972,3.75,-0.6885000000000048,0.6499999999999986,2.1000000000000014,-0.8514999999999802,-0.5999999999999979,3.0500000000000007,-2.8064999999999998,-0.04999999999999982,0.6000000000000001,-5.961000000000006,0.2160000000000002,0.15600000000000014,0.6950000000000003,0.09999999999999787,0.4499999999999993,0.8034999999999997,2.4000000000000004,1.1500000000000004,3.3554999999999993,0.8000000000000007,0.09999999999999964,1.903499999999994,0.25,0.75,-4.031500000000001,1.8524999999999991,-8.798500000000004,-2.3000000000000007,-0.6999999999999993,-1.419000000000004,-2.3499999999999996,0.34999999999999964,-7.879000000000005,-0.19999999999999996,-0.20000000000000007,-0.4170000000000016,-0.7619999999999969,4.2549999999999955,1.2000000000000028,2.950000000000003,-2.2630000000000052,1.0999999999999996,2.25,-2.2494999999999976,-0.050000000000000044,0.09999999999999998,-3.3334999999999937,-0.8634999999999993,0.700499999999991,0.6844999999999999,-1.1344999999999885,-0.0045000000000001705,1.6499999999999986,-0.04999999999999982,-0.5999999999999979,1.3999999999999986,1.9000000000000004,0.5500000000000003,0.1499999999999999,-4.7450000000000045,1.25,0.7999999999999998
309,2018020310,2018-11-19,Penguins,4,Sabres,5,H,A_OT,0,"2018-11-19 - Sabres 5, Penguins 4",Pittsburgh Penguins,60.75,3.694444444444443,1.9777777777777814,1.1509999999999891,1.1055555555555543,0.9611111111111157,0.49433333333333707,0.6722222222222243,0.7777777777777786,0.34527777777779534,0.43333333333333357,0.47777777777777786,1.235611111111119,0.09844444444444322,0.21327777777777746,-1.5328333333333362,5.394444444444442,2.461111111111112,2.568000000000012,1.822222222222221,1.166666666666666,1.4857777777777699,0.9722222222222214,0.8555555555555561,0.0404444444444465,0.01666666666666683,0.8222222222222224,-9.56883333333333,-2.823611111111113,-7.700500000000019,3.572222222222221,1.2944444444444443,4.526888888888884,1.9111111111111105,1.1444444444444448,2.8866666666666703,0.3111111111111111,-0.17222222222222217,1.1111111111111143,-1.2137777777777785,4.199888888888864,-0.93888888888889,1.8388888888888886,-1.4079444444444462,-2.5777777777777793,-0.47222222222222143,-2.656222222222233,0.09999999999999998,-0.12222222222222223,5.555555555555557,1.1165555555555553,0.3867777777777661,0.7196666666666651,-1.5920555555555467,-0.008683333333333154,1.0166666666666657,0.43333333333333357,0.6166666666666671,12.316666666666666,0.5888888888888895,-0.24444444444444446,0.1777777777777778,3.009999999999998,1.5333333333333332,3.738888888888889
310,2018020311,2018-11-19,Canadiens,4,Capitals,5,H,A_OT,0,"2018-11-19 - Capitals 5, Canadiens 4",Montreal Canadiens,63.566666666667004,3.6684210526315795,-1.6499999999999986,1.8969999999999985,0.9342105263157876,-1.6499999999999986,1.4407894736842195,1.5684210526315816,-0.13157894736842124,1.2931578947368223,-0.06315789473684186,-0.013157894736842035,0.4206315789473649,0.0835789473684212,-0.6053684210526318,5.274815789473678,1.628947368421052,-1.0473684210526315,1.3946315789473758,1.6447368421052637,-2.9236842105263143,6.651710526315789,1.5763157894736848,-1.965789473684211,7.921999999999997,0.581578947368421,-0.33684210526315805,15.705973684210527,4.061394736842107,-0.6516315789473737,-0.015789473684208133,1.8763157894736864,-3.522973684210548,-0.05263157894736814,2.0236842105263166,-9.369315789473696,-0.2421052631578947,0.5605263157894738,-19.579447368421047,-2.4105526315789465,-4.784210526315775,3.002631578947369,0.48157894736842266,2.9230526315789334,0.2947368421052641,0.3631578947368421,0.9087894736842159,-0.44999999999999996,-0.181578947368421,-7.719473684210527,-3.3404999999999987,2.003394736842111,-0.12428947368421106,-0.20402631578946284,-0.003415789473684594,0.0,-0.06315789473684186,1.5684210526315816,3.515789473684208,-0.08947368421052637,0.43684210526315814,-0.4473684210526315,-3.7426315789473534,0.5763157894736857,-1.2289473684210535
311,2018020312,2018-11-19,Senators,5,Panthers,7,H,A_reg,0,"2018-11-19 - Panthers 7, Senators 5",Ottawa Senators,60.0,-9.632352941176471,16.402941176470584,-10.730911764705873,-7.082352941176474,11.429411764705883,-10.266294117647043,-5.652941176470588,8.702941176470588,-10.580323529411771,0.38235294117647056,0.814705882352941,-3.5870294117647177,-0.06058823529411761,0.2272941176470593,-3.015294117647045,-1.1264705882352928,5.726470588235294,-5.956735294117642,1.0205882352941185,1.829411764705883,-1.0230882352941393,1.0852941176470585,1.0176470588235293,2.0008823529411544,0.37941176470588234,0.2529411764705882,7.2313235294117675,6.113470588235295,1.1295588235294218,-2.147058823529413,3.8970588235294112,-7.897411764705872,-1.8323529411764712,1.3647058823529408,-6.931705882352951,0.23529411764705888,0.42647058823529416,-3.9169999999999874,7.835302648332057,-2.263441176470579,-7.78235294117647,10.955882352941178,-16.968647058823542,-4.8382352941176485,7.288235294117646,-18.607911764705882,-0.32352941176470584,0.15294117647058825,-16.176441176470583,-0.40252941176470625,0.20923529411768982,2.9677352941176505,0.3651470588235384,0.03344411764705879,4.973529411764705,0.38235294117647056,-5.652941176470588,0.2264705882352942,-0.5205882352941185,-0.8852941176470588,-0.15000000000000002,-0.8182352941176418,-2.011764705882353,-1.9823529411764707
312,2018020313,2018-11-19,Blues,0,Kings,2,H,A_reg,0,"2018-11-19 - Kings 2, Blues 0",St Louis Blues,60.0,-1.7076023391812853,1.2485380116959064,-1.057251461988308,-0.7046783625730981,-0.4853801169590639,-0.0004970760233860005,2.549707602339179,-0.10526315789473628,2.652748538011707,1.1111111111111112,-0.043859649122807376,8.434210526315795,0.16362573099415245,0.07371345029239817,0.6483918128654977,3.675438596491226,4.646198830409357,-0.4707602339181278,1.0438596491228083,2.2485380116959064,-3.348771929824565,0.8245614035087723,2.502923976608187,-5.83804093567251,0.39766081871345027,0.5292397660818711,-1.1017251461988238,4.473567251461985,2.553888888888892,2.6315789473684212,2.397660818713451,1.1797368421052568,3.5292397660818713,2.026315789473684,7.607690058479534,0.4152046783625731,-0.06140350877192979,9.346783625730993,3.3340058479532173,-1.5759064327485248,-4.23391812865497,-3.497076023391813,-0.33608187134503,-1.6725146198830423,-3.964912280701755,5.391842105263159,0.2368421052631579,-0.30116959064327486,25.974473684210523,1.6950584795321637,3.3734502923976635,3.2501461988304117,0.556900584795315,0.03802923976608208,1.7339181286549703,1.1111111111111112,2.549707602339179,-2.058479532163741,-0.5789473684210531,0.39766081871345005,0.4678362573099415,2.9166666666666785,-5.084795321637426,3.666666666666667
313,2018020314,2018-11-19,Predators,3,Lightning,2,H,H_reg,1,"2018-11-19 - Lightning 2, Predators 3",Nashville Predators,60.0,-1.7000000000000028,-4.899999999999999,1.2985000000000184,-0.20000000000000284,-2.75,1.5585000000000093,0.0,-2.299999999999997,1.921999999999997,-0.2999999999999998,-0.6000000000000001,5.719000000000008,0.1385000000000005,0.018500000000000405,0.8555000000000064,-5.0,-2.3999999999999986,-1.6465000000000103,-0.45000000000000107,0.20000000000000107,-0.525500000000001,-0.15000000000000036,0.25,-0.2889999999999944,-0.3500000000000001,-0.3999999999999999,-2.6429999999999794,-6.356500000000004,4.882500000000007,-4.550000000000001,-2.6000000000000014,-1.3530000000000015,-2.200000000000001,-1.5500000000000007,-0.5874999999999986,-0.15000000000000013,-0.35,9.083499999999994,0.9049999999999994,2.6495000000000033,0.6000000000000014,-3.8500000000000014,3.759999999999991,2.0,-0.8000000000000007,4.216999999999999,0.10000000000000003,0.15000000000000002,0.0,-0.8800000000000003,-1.6004999999999825,-0.3960000000000008,1.5160000000000053,0.011050000000000004,-2.1500000000000004,-0.2999999999999998,-0.04999999999999716,-10.700000000000001,-1.0,0.19999999999999973,-0.6000000000000001,1.4499999999999886,1.2000000000000002,0.6499999999999995
314,2018020315,2018-11-19,Flames,7,Golden Knights,2,H,H_reg,1,"2018-11-19 - Golden Knights 2, Flames 7",Calgary Flames,60.0,-3.1571428571428584,0.35952380952380736,-1.1940000000000168,-0.011904761904759198,1.9190476190476176,-1.200095238095244,0.25,1.3952380952380956,-0.4012857142856987,0.480952380952381,0.1428571428571428,4.401500000000013,0.20476190476190492,0.2942857142857145,-1.5294047619047433,-0.5452380952380942,1.821428571428573,-1.9398333333333326,0.5,2.4595238095238106,-4.8485000000000085,0.5238095238095237,2.0238095238095237,-3.9184999999999945,0.2761904761904763,0.033333333333333215,9.825571428571436,3.0757619047619045,5.809523809523824,-1.0452380952380942,-0.6380952380952376,-0.7019285714285672,-0.6309523809523814,-0.6309523809523814,-3.183523809523784,0.08333333333333337,-0.1595238095238095,1.4007857142857105,-1.4270714285714288,4.116952380952384,-1.7619047619047628,-0.1309523809523796,-1.2268095238095498,-0.15952380952380985,0.5,0.10878571428569472,-0.07857142857142857,0.26428571428571435,-12.142857142857146,-0.6079523809523808,-2.379000000000005,1.3434761904761903,-0.1655952380952499,0.011816666666666698,-1.5595238095238102,0.480952380952381,0.297619047619051,-11.071428571428573,0.973809523809523,0.1690476190476189,0.07857142857142863,4.178571428571431,3.083333333333334,-2.4571428571428573
