name,playlist_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,time_signature,track.album.id,track.name,track.popularity,track.album.name,track.album.release_date,key_name,mode_name,key_mode,track.duration_ms
Cheryl Lynn,Disco,0.836,0.626,9,-10.143,0,0.0335,0.742,0.898,114.657,4,059jmsqbxhu2n78LMS0H3P,Got to Be Real,62,Cheryl Lynn (Expanded Edition),1978-07-17,A,minor,A minor,307946
Cheryl Lynn,Disco,0.803,0.574,11,-11.241,1,0.0349,0.00405,0.953,112.153,4,059jmsqbxhu2n78LMS0H3P,You Saved My Day,29,Cheryl Lynn (Expanded Edition),1978-07-17,B,major,B major,267106
Cheryl Lynn,Disco,0.677,0.814,2,-8.665,1,0.0394,0.46,0.851,106.123,4,059jmsqbxhu2n78LMS0H3P,Give My Love to You,14,Cheryl Lynn (Expanded Edition),1978-07-17,D,major,D major,214173
CHIC,Disco,0.831,0.616,10,-12.678,0,0.0651,0.202,0.761,123.138,4,3Jhtxnrjbk5oxleA3oafAy,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) - 2018 Remaster",37,The Chic Organization 1977-1979 (2018 Remaster),1977,A#,minor,A# minor,502240
CHIC,Disco,0.722,0.66,5,-13.438,0,0.0538,9.01e-4,0.906,129.727,4,388S3dsftPqG1nwgauItcx,Everybody Dance - 2018 Remaster,57,Chic (2018 Remaster),1977-01-01,F,minor,F minor,402693
CHIC,Disco,0.807,0.572,11,-14.508,0,0.0312,0.0144,0.949,113.523,4,3Jhtxnrjbk5oxleA3oafAy,You Can Get By - 2018 Remaster,21,The Chic Organization 1977-1979 (2018 Remaster),1977,B,minor,B minor,342440
CHIC,Disco,0.699,0.604,9,-13.404,0,0.0359,0.073,0.96,114.226,4,3Jhtxnrjbk5oxleA3oafAy,I Want Your Love - 2018 Remaster,60,The Chic Organization 1977-1979 (2018 Remaster),1977,A,minor,A minor,413586
CHIC,Disco,0.91,0.641,7,-11.316,1,0.0589,6.42e-5,0.903,118.533,4,3Jhtxnrjbk5oxleA3oafAy,Le Freak - 2018 Remaster,67,The Chic Organization 1977-1979 (2018 Remaster),1977,G,major,G major,331360
CHIC,Disco,0.814,0.819,0,-12.712,0,0.0587,0,0.807,108.338,4,7rAk4WPpYlYr0fElVfXTOF,My Forbidden Lover - 2018 Remaster,14,Risqué (2018 Remaster),1979-07-30,C,minor,C minor,274960
CHIC,Disco,0.803,0.599,10,-13.763,0,0.0339,5.19e-5,0.91,95.035,4,7rAk4WPpYlYr0fElVfXTOF,What About Me - 2018 Remaster,11,Risqué (2018 Remaster),1979-07-30,A#,minor,A# minor,246000
CHIC,Disco,0.869,0.503,2,-12.804,1,0.0479,0.00837,0.914,112.664,4,7rAk4WPpYlYr0fElVfXTOF,Good Times - 2018 Remaster,17,Risqué (2018 Remaster),1979-07-30,D,major,D major,486186
CHIC,Disco,0.862,0.67,2,-15.172,1,0.326,0.185,0.534,113.05,4,3Jhtxnrjbk5oxleA3oafAy,Chic Cheer - 2018 Remaster,38,The Chic Organization 1977-1979 (2018 Remaster),1977,D,major,D major,284666
Chicago,Disco,0.765,0.833,10,-5.162,0,0.0875,0.269,0.837,126.426,4,3zhMFlaM6YZgETDe5TZlim,Street Player - 2003 Remaster,45,Chicago 13 (Expanded & Remastered),1979-08-13,A#,minor,A# minor,550706
CJ & Co.,Disco,0.725,0.72,7,-11.062,1,0.0582,0.053900000000000003,0.648,124.448,4,0o7yO8T0Y1NYIfoE0Jk1Aa,Devil's Gun,17,USA Disco,2009-09-22,G,major,G major,438760
CJ & Co.,Disco,0.602,0.808,9,-9.002,1,0.0411,0.275,0.903,119.379,4,0o7yO8T0Y1NYIfoE0Jk1Aa,We Got Our Own Thang,8,USA Disco,2009-09-22,A,major,A major,571733
Cloud One,Disco,0.745,0.831,0,-8.008,1,0.0347,0.835,0.896,130.389,4,3rPJAH1VcOILbQIwfy7Rfz,"Jump, Jump, Jump",5,Spaced Out: The Very Best of Cloud One,2019-04-13,C,major,C major,621253
Cloud One,Disco,0.612,0.876,7,-5.809,1,0.174,0,0.775,116.994,4,3rPJAH1VcOILbQIwfy7Rfz,"Atmosphere Strut, Pt. 1 & 2",8,Spaced Out: The Very Best of Cloud One,2019-04-13,G,major,G major,561986
Cloud One,Disco,0.721,0.711,9,-7.288,0,0.0358,0.944,0.794,130.668,4,3rPJAH1VcOILbQIwfy7Rfz,Stomp Your Feet and Dance,4,Spaced Out: The Very Best of Cloud One,2019-04-13,A,minor,A minor,618626
Cloud One,Disco,0.681,0.713,9,-7.629,1,0.0338,0.875,0.764,121.876,4,3rPJAH1VcOILbQIwfy7Rfz,Spaced Out,8,Spaced Out: The Very Best of Cloud One,2019-04-13,A,major,A major,394293
Cloud One,Disco,0.592,0.737,9,-9.279,0,0.033,0.105,0.669,122.984,4,3rPJAH1VcOILbQIwfy7Rfz,Disco Juice,36,Spaced Out: The Very Best of Cloud One,2019-04-13,A,minor,A minor,419706
Cloud One,Disco,0.728,0.772,0,-9.129,1,0.0383,0.68,0.78,116.22,4,3rPJAH1VcOILbQIwfy7Rfz,Don't Let My Rainbow Pass Me By,29,Spaced Out: The Very Best of Cloud One,2019-04-13,C,major,C major,280693
Cloud One,Disco,0.782,0.872,1,-8.403,1,0.0861,0.0926,0.72,99.399,4,3rPJAH1VcOILbQIwfy7Rfz,Patty Duke,15,Spaced Out: The Very Best of Cloud One,2019-04-13,C#,major,C# major,327906
Cloud One,Disco,0.622,0.941,9,-5.678,0,0.0593,0.924,0.928,121.538,4,3rPJAH1VcOILbQIwfy7Rfz,"Happy Music - 7"" Edit, Pt. 1",4,Spaced Out: The Very Best of Cloud One,2019-04-13,A,minor,A minor,179426
Cloud One,Disco,0.492,0.918,0,-7.217,1,0.135,0.0417,0.593,117.069,3,3rPJAH1VcOILbQIwfy7Rfz,Doin' It All Night Long,5,Spaced Out: The Very Best of Cloud One,2019-04-13,C,major,C major,226240
Cloud One,Disco,0.74,0.838,0,-6.676,1,0.0398,0.119,0.961,115.941,4,3rPJAH1VcOILbQIwfy7Rfz,"Flying High, Pt. 1",8,Spaced Out: The Very Best of Cloud One,2019-04-13,C,major,C major,383560
Cloud One,Disco,0.548,0.693,0,-9.802,1,0.0306,0.0131,0.708,151.9,4,3rPJAH1VcOILbQIwfy7Rfz,Dust to Dust,8,Spaced Out: The Very Best of Cloud One,2019-04-13,C,major,C major,263706
Coeo,Disco,0.899,0.677,3,-10.042,0,0.0394,0.776,0.657,119.007,4,3F98dsHSClqD3929v1B6S2,Like It Is,35,Disco Volante EP,2016,D#,minor,D# minor,355968
Coeo,Disco,0.774,0.632,4,-10.758,0,0.0446,0.906,0.859,125.014,4,3F98dsHSClqD3929v1B6S2,Long Night Ahead,17,Disco Volante EP,2016,E,minor,E minor,432989
Coeo,Disco,0.844,0.596,0,-8.665,1,0.24,1.84e-5,0.543,116.021,4,3F98dsHSClqD3929v1B6S2,Honey - Skit,19,Disco Volante EP,2016,C,major,C major,86777
Coeo,Disco,0.859,0.546,9,-8.829,1,0.0825,0.859,0.722,118.072,4,3F98dsHSClqD3929v1B6S2,Pajama Stomp,24,Disco Volante EP,2016,A,major,A major,391983
Connie Laverne,Disco,0.6,0.812,11,-7.916,0,0.181,2.53e-6,0.729,109.54,4,0VpyygiRwwIUPGczcqWiL2,Can't Live Without You,33,"Masters of Soul: George Kerr - Singles & Rarities, Vol. 2",2014-01-07,B,minor,B minor,156095
Crackin',Disco,0.686,0.527,0,-16.13,1,0.0402,4.29e-5,0.886,118.544,4,0InHuVg6xBtFh8grDAGQ40,Feel Alright,8,Makings Of A Dream,1977,C,major,C major,233306
Crown Heights Affair,Disco,0.684,0.819,0,-9.537,1,0.0377,0.326,0.709,123.568,4,7GnGq9qifsOfc2k0CbYti1,Dancin',0,Do It Your Way,1976-01-01,C,major,C major,374600
Crown Heights Affair,Disco,0.734,0.891,9,-7.048,1,0.0581,0.104,0.809,114.679,4,3i22wmuAAn7E5oToXJz93i,You Gave Me Love,2,Sure Shot,1980-01-01,A,major,A major,353533
Crown Heights Affair,Disco,0.831,0.766,2,-9.175,1,0.0683,5.25e-4,0.823,116.866,4,3i22wmuAAn7E5oToXJz93i,Use Your Body and Soul,1,Sure Shot,1980-01-01,D,major,D major,377133
Diana Ross,Disco,0.51,0.52,1,-15.216,1,0.0389,0.0164,0.902,112.302,4,7BHw2NR6r6GRfsaojQL9xk,Love Hangover,26,Diana Ross,1976-02-10,C#,major,C# major,468866
Diana Ross,Disco,0.639,0.905,4,-4.215,0,0.0543,4.93e-5,0.825,123.664,4,7jqe6yQ9qtHqahli8WSYH4,The Boss,56,The Boss,1979-05-23,E,minor,E minor,241333
Diana Ross,Disco,0.72,0.828,5,-9.211,1,0.0463,0.433,0.768,110.07,4,3zgDLoVcpVGfFbDZJf3uHI,I'm Coming Out,66,Diana,1980-05-22,F,major,F major,323346
DJ Day,Disco,0.813,0.759,1,-12.03,1,0.0408,0.939,0.667,112.012,4,1FJWNRqws0bdFbFRk5MxDX,Kossa,7,The Day Before (Deluxe Edition),2016-10-02,C#,major,C# major,160714
Don Armando's 2nd Ave Rhumba Band,Disco,0.817,0.866,10,-6.796,1,0.0592,7.8e-5,0.922,125.64,4,63PkfAci4weXwGTB7ze6wj,Deputy Of Love,29,Deputy of Love,2007-01-01,A#,major,A# major,485754
Don Armando's 2nd Ave Rhumba Band,Disco,0.743,0.802,10,-8.482,0,0.21,9.11e-6,0.655,131.011,4,63PkfAci4weXwGTB7ze6wj,Compliment Your Leading Lady,2,Deputy of Love,2007-01-01,A#,minor,A# minor,294892
Don Armando's 2nd Ave Rhumba Band,Disco,0.737,0.776,10,-8.985,0,0.0576,1.02e-4,0.815,126.987,4,63PkfAci4weXwGTB7ze6wj,Winter Love,3,Deputy of Love,2007-01-01,A#,minor,A# minor,393087
Don Downing,Disco,0.784,0.644,6,-9.132,0,0.0409,0.00225,0.854,129.083,4,0w5eYLqBhh7CpKxqXNbQY6,Dream World,3,Doctor Boogie,1978,F#,minor,F# minor,333026
Donald Byrd,Disco,0.727,0.724,2,-8.982,0,0.0398,0.271,0.519,111.741,4,1aXGawvFnVe5EtY7n2drdA,Love Has Come Around,36,Love Byrd,1981,D,minor,D minor,472866
Donna Summer,Disco,0.622,0.425,10,-16.256,1,0.052,5.73e-5,0.417,96.168,4,210folYgKMSZAz4IiqDnmy,Love To Love You Baby,45,Love To Love You Baby,1975-09-01,A#,major,A# major,1008533
Donna Summer,Disco,0.825,0.916,0,-7.011,1,0.032,0.041,0.967,120.339,4,4h63dypm4IYSGfCDe2Gcz6,Hot Stuff,28,Bad Girls (Deluxe Edition),1979-04-25,C,major,C major,315744
Donna Summer,Disco,0.862,0.872,2,-6.959,0,0.0352,0.00522,0.97,120.397,4,4h63dypm4IYSGfCDe2Gcz6,"Bad Girls - 12"" Version",30,Bad Girls (Deluxe Edition),1979-04-25,D,minor,D minor,295125
Donna Summer,Disco,0.674,0.711,0,-15.581,1,0.0423,0.691,0.961,126.696,4,04nlrp346ZfIBhxsNOxpqe,I Feel Love,46,I Remember Yesterday,1977-01-01,C,major,C major,355173
Donna Summer,Disco,0.739,0.627,4,-7.51,0,0.0406,1.38e-6,0.461,128.084,4,2TNGyJVlzMUsD5mry6qsw2,On The Radio,27,Summer: The Original Hits,2018-04-20,E,minor,E minor,244600
Donna Summer,Disco,0.691,0.934,8,-3.993,1,0.0895,7.45e-6,0.735,131.969,4,2TNGyJVlzMUsD5mry6qsw2,Heaven Knows,31,Summer: The Original Hits,2018-04-20,G#,major,G# major,219346
Double Exposure,Disco,0.716,0.797,1,-8.51,1,0.0316,0.156,0.962,114.193,4,28n4vKOfQNAevM2189Pfsm,My Love Is Free,32,Grandmaster Flash Presents: Salsoul Jam 2000,2017-03-01,C#,major,C# major,582800
Double Exposure,Disco,0.545,0.855,10,-8.115,0,0.102,8.86e-4,0.805,106.022,4,17EWmz0LmM8w4JDsEqusVi,Everyman,33,Ten Percent,1976-07-01,A#,minor,A# minor,442666
Double Exposure,Disco,0.831,0.443,10,-15.921,1,0.0955,0,0.691,112.838,4,1NqNDY4ynyKjKeVbM06PE0,I Got the Hots (For Ya),12,Locker Room,1979-01-01,A#,major,A# major,418470
Double Exposure,Disco,0.533,0.908,0,-8.688,1,0.13,2.13e-5,0.559,121.541,4,28n4vKOfQNAevM2189Pfsm,Ten Percent,13,Grandmaster Flash Presents: Salsoul Jam 2000,2017-03-01,C,major,C major,427933
Doug Willis,Disco,0.755,0.795,9,-8.132,1,0.0521,0.87,0.66,124,4,6o9JqyubyCdQVSA2l5eI8i,Crystal Lover,11,Meat Me Down The Disco (Mixed by Horse Meat Disco),2017-11-03,A,major,A major,393600
Dr. Buzzard's Original Savannah Band,Disco,0.564,0.342,8,-19.713,0,0.0453,0,0.519,117.834,4,7EZlo6A3wcmAAjKozsQhiq,Sunshower,40,Dr. Buzzard's Original Savannah Band,1976,G#,minor,G# minor,245573
Dr. Buzzard's Original Savannah Band,Disco,0.699,0.333,0,-19.342,1,0.0595,0,0.533,115.147,4,7EZlo6A3wcmAAjKozsQhiq,Cherchez la Femme / Se Si Bon,39,Dr. Buzzard's Original Savannah Band,1976,C,major,C major,347600
The Duncan Sisters,Disco,0.553,0.554,11,-16.095,0,0.0371,0.0352,0.85,121.215,4,67Za0D5XluGk4Bm1WlQrIc,Boys Will Be Boys,4,"Can't Stop Dancing, Vol. 6",1995-01-01,B,minor,B minor,438266
"Earth, Wind & Fire",Disco,0.724,0.879,5,-9.412,0,0.0369,0.0155,0.826,112.595,4,4p7Fp1dbgVOT4WVxKPpKHM,Getaway,46,Spirit,1976-09,F,minor,F minor,227080
"Earth, Wind & Fire",Disco,0.697,0.832,9,-7.264,1,0.0298,0.00131,0.979,125.926,4,2FW0uQ4WL25umm5p2VrZO7,September,30,"The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,A,major,A major,215093
"Earth, Wind & Fire",Disco,0.802,0.763,2,-10.785,0,0.0359,0.0088,0.963,131.716,4,75CDFLAqMl6VgmPJtaTHmg,Boogie Wonderland,44,"The Essential Earth, Wind & Fire",2014-03-25,D,minor,D minor,288600
"Ecstasy, Passion & Pain",Disco,0.722,0.745,5,-8.516,1,0.0475,0.00147,0.819,116.727,4,4uP0YR6zIrmhHuqWzqn92F,Ask Me,17,"Ecstasy, Passion & Pain",2005-07-12,F,major,F major,243426
"Ecstasy, Passion & Pain",Disco,0.703,0.62,11,-10.218,0,0.0689,0.00064899999999999995,0.715,110.211,4,4uP0YR6zIrmhHuqWzqn92F,Touch and Go,13,"Ecstasy, Passion & Pain",2005-07-12,B,minor,B minor,259440
"Ecstasy, Passion & Pain",Disco,0.807,0.638,2,-9.206,1,0.0534,1.21e-4,0.928,117.447,4,4uP0YR6zIrmhHuqWzqn92F,I Wouldn't Give You Up,5,"Ecstasy, Passion & Pain",2005-07-12,D,major,D major,205573
"Ecstasy, Passion & Pain",Disco,0.689,0.667,5,-9.547,1,0.0325,5.94e-6,0.921,121.223,4,4uP0YR6zIrmhHuqWzqn92F,I'll Do Anything for You,4,"Ecstasy, Passion & Pain",2005-07-12,F,major,F major,183546
"Ecstasy, Passion & Pain",Disco,0.705,0.681,5,-8.734,0,0.0829,2.49e-5,0.647,119.89,4,4uP0YR6zIrmhHuqWzqn92F,Good Things Don't Last Forever,10,"Ecstasy, Passion & Pain",2005-07-12,F,minor,F minor,220000
Eddie Kendricks,Disco,0.456,0.862,2,-8.393,0,0.0386,0.00429,0.859,104.457,4,3wP5lKSz1LOxgltAabKhF6,Girl You Need A Change Of Mind,37,"The Eddie Kendricks Collection, Volume 1",2005-01-01,D,minor,D minor,462826
El Coco,Disco,0.668,0.644,11,-9.859,0,0.0347,0.503,0.767,128.652,4,4Oohg2T9xIbizQQZHPJOHA,Cocomotion - Pt. 1 & Pt. 2,4,Disco 54 - The AVI Collection,1998-02-07,B,minor,B minor,614506
Erotic Drum Band,Disco,0.567,0.582,1,-13.567,1,0.0569,0.00291,0.708,134.243,4,3O0VpTEdahLcXgx6KJsQlI,Love Disco Style,3,Action 78,1978,C#,major,C# major,836674
Erotic Drum Band,Disco,0.525,0.552,11,-12.382,0,0.0404,0.419,0.344,125.438,4,3O0VpTEdahLcXgx6KJsQlI,Action 78,3,Action 78,1978,B,minor,B minor,449605
Erotic Drum Band,Disco,0.726,0.748,7,-14.921,1,0.0577,0.65,0.855,131.788,4,3O0VpTEdahLcXgx6KJsQlI,Plug Me to Death,4,Action 78,1978,G,major,G major,436472
Erotic Drum Band,Disco,0.725,0.862,10,-10.441,0,0.057,0.884,0.604,120.547,4,3O0VpTEdahLcXgx6KJsQlI,Jerky Rhythm,3,Action 78,1978,A#,minor,A# minor,550622
Erotic Drum Band,Disco,0.887,0.629,5,-12.767,0,0.0434,0.0914,0.607,117.833,4,6SB0MnejuD58hZn5RcBH4t,Touch Me Where It's Hot,2,The Collection,1978-01-01,F,minor,F minor,415693
Erotic Drum Band,Disco,0.851,0.707,5,-14.141,0,0.0343,0.225,0.871,119.139,4,6SB0MnejuD58hZn5RcBH4t,Dance in Your Pants,0,The Collection,1978-01-01,F,minor,F minor,466626
Erotic Drum Band,Disco,0.782,0.78,8,-13.02,1,0.038,0.00853,0.963,119.556,4,6SB0MnejuD58hZn5RcBH4t,Pop Pop Shoo Wah,5,The Collection,1978-01-01,G#,major,G# major,385866
Erotic Drum Band,Disco,0.845,0.576,8,-13.495,1,0.038,0.576,0.925,119.133,4,6SB0MnejuD58hZn5RcBH4t,Everybody Get Dancin',0,The Collection,1978-01-01,G#,major,G# major,306960
"Evelyn ""Champagne"" King",Disco,0.897,0.431,3,-12.234,0,0.0481,0.0395,0.857,115.552,4,3o75BuQvN7lw4nzrAd8MPz,Love Come Down,51,"Love Come Down: The Best of Evelyn ""Champagne"" King",1993-03-23,D#,minor,D# minor,364946
"Evelyn ""Champagne"" King",Disco,0.714,0.665,11,-10.948,0,0.0381,0.131,0.805,133.805,4,3o75BuQvN7lw4nzrAd8MPz,Shame,49,"Love Come Down: The Best of Evelyn ""Champagne"" King",1993-03-23,B,minor,B minor,392800
"Evelyn ""Champagne"" King",Disco,0.882,0.606,5,-6.289,0,0.0714,0.00782,0.801,114.721,4,5SZVTXdGx4zFBQqTxVXUcE,I'm In Love,27,I'm In Love (Expanded Edition),1981-06-21,F,minor,F minor,305853
"Faith, Hope & Charity",Disco,0.681,0.87,3,-8.525,0,0.0604,1.12e-4,0.919,110.377,4,4XMFNtn4pTZ6sD2ViClpNs,To Each His Own (That's My Philosophy),19,"Faith, Hope & Charity (Expanded Edition)",2014,D#,minor,D# minor,319373
"Faith, Hope & Charity",Disco,0.689,0.876,11,-7.844,1,0.0871,6.71e-6,0.856,114.17,4,4XMFNtn4pTZ6sD2ViClpNs,Let's Go to the Disco,1,"Faith, Hope & Charity (Expanded Edition)",2014,B,major,B major,259186
The Fantastic Johnny C,Disco,0.667,0.739,11,-7.584,0,0.0672,0,0.866,98.413,4,6WMV1kHlADvpHXSg7ItQVw,Waitin' for the Rain,8,The Phil-LA of Soul Singles Collection 1967-1973,2008-01-01,B,minor,B minor,222093
Fat Larry's Band,Disco,0.762,0.593,2,-15.796,1,0.0411,2.01e-4,0.958,123.8,4,7h1YFLqb7aE9xGi8HR2Z4u,We Just Want to Play for You,4,Feel It,1976-07-20,D,major,D major,311893
Fat Larry's Band,Disco,0.683,0.701,5,-15.887,1,0.0531,0.0019,0.493,122.573,4,7h1YFLqb7aE9xGi8HR2Z4u,Center City,11,Feel It,1976-07-20,F,major,F major,216933
Fat Larry's Band,Disco,0.687,0.581,4,-16.1,0,0.041,3.03e-4,0.853,118.355,4,7h1YFLqb7aE9xGi8HR2Z4u,Fascination,6,Feel It,1976-07-20,E,minor,E minor,412933
Fat Larry's Band,Disco,0.745,0.781,5,-7.701,0,0.125,3.11e-6,0.843,103.303,4,7EJ7WCaYLgelKpBONqOCaN,Act Like You Know,51,Breakin' Out,1982-01-01,F,minor,F minor,390013
Fat Larry's Band,Disco,0.789,0.537,4,-12.439,0,0.122,0,0.813,109.083,4,2YvTYCIdf8TYp9MAllwlZB,Party After Midnight,5,Greatest Hits,1995-01-01,E,minor,E minor,305506
Fat Larry's Band,Disco,0.821,0.545,9,-12.531,0,0.104,2.86e-5,0.623,123.28,4,2YvTYCIdf8TYp9MAllwlZB,Here Comes The Sun - Extended Version,9,Greatest Hits,1995-01-01,A,minor,A minor,322840
Fat Larry's Band,Disco,0.727,0.661,4,-10.813,0,0.115,3.52e-5,0.652,122.432,4,2YvTYCIdf8TYp9MAllwlZB,Lookin' For Love - Extended Version,3,Greatest Hits,1995-01-01,E,minor,E minor,329666
Fat Larry's Band,Disco,0.771,0.709,4,-13.293,0,0.0413,0.117,0.831,125.478,4,2YvTYCIdf8TYp9MAllwlZB,Boogie Town,1,Greatest Hits,1995-01-01,E,minor,E minor,243466
Fat Larry's Band,Disco,0.569,0.737,0,-11.797,1,0.0518,0,0.724,107.528,4,2YvTYCIdf8TYp9MAllwlZB,Can't Keep My Hands To Myself,2,Greatest Hits,1995-01-01,C,major,C major,215600
Fela Kuti,Disco,0.612,0.874,7,-7.664,0,0.114,0.395,0.682,124.281,4,5Grcby3L4ddjSg4gA9modq,Expensive Shit,21,The Best of the Black President 2,2009,G,minor,G minor,791216
Fela Kuti,Disco,0.65,0.712,10,-6.622,0,0.041,0.0504,0.595,120.162,4,1CNaNv0HcJK9Agpkh7OdJC,Shakara (Oloje),1,Shakara,2009-09-01,A#,minor,A# minor,805733
Fela Kuti,Disco,0.642,0.928,10,-7.541,0,0.0544,0.051,0.909,90.931,4,5QtXhQE2WvVLz60sYwafQH,Water No Get Enemy,12,Expensive Shit,2009-09-01,A#,minor,A# minor,660480
Fibre Foundation,Disco,0.779,0.657,6,-8.922,1,0.046,0.0158,0.707,123.002,4,6o9JqyubyCdQVSA2l5eI8i,Weekend - Joey Negro Disco Re-Blend,12,Meat Me Down The Disco (Mixed by Horse Meat Disco),2017-11-03,F#,major,F# major,400608
First Choice,Disco,0.696,0.838,8,-4.76,1,0.0538,0.00138,0.806,128.391,4,0UVFfI2HSulj4Ooh6TYh1f,This Is the House Where Love Died,0,Anthology,2003-01-01,G#,major,G# major,179680
First Choice,Disco,0.552,0.661,8,-10.047,1,0.0351,0.00961,0.753,118.365,4,2Q0k4pZ92k6xI2tQbb4zqk,Doctor Love,32,"12"" Master Series Vol. 1",1994,G#,major,G# major,500200
First Choice,Disco,0.807,0.468,10,-9.904,0,0.0392,8.44e-4,0.646,114.123,4,6J5CSMcU6EjQuWrDZOYuXb,Indian Giver,0,Delusions,1977-01-01,A#,minor,A# minor,306200
First Choice,Disco,0.842,0.616,1,-8.946,0,0.0434,0.454,0.419,113.997,4,2H5CNn1cQDdsBQjOufmsbE,Love Having You Around - Late Nite Tuff Guy Rework,9,The Late Nite Tuff Guy Salsoul Reworks,2018-04-27,C#,minor,C# minor,395784
First Choice,Disco,0.622,0.523,7,-7.225,1,0.0387,1.14e-6,0.652,122.202,4,0YbZ9lgPYhxGHS2zpRIOZg,Gamble On Love,5,Delusions (Bonus Version),1977-01-01,G,major,G major,168200
First Choice,Disco,0.566,0.903,9,-5.611,0,0.108,0.0566,0.597,125.487,4,0YbZ9lgPYhxGHS2zpRIOZg,Chances Go Around,5,Delusions (Bonus Version),1977-01-01,A,minor,A minor,354973
First Choice,Disco,0.328,0.636,0,-5.689,1,0.0349,0,0.459,168.603,4,0YbZ9lgPYhxGHS2zpRIOZg,I Love You More Than Before,4,Delusions (Bonus Version),1977-01-01,C,major,C major,254013
First Choice,Disco,0.567,0.847,11,-5.681,1,0.1,0,0.759,119.581,4,0YbZ9lgPYhxGHS2zpRIOZg,Let No Man Put Asunder,17,Delusions (Bonus Version),1977-01-01,B,major,B major,264746
First Choice,Disco,0.416,0.844,10,-6.204,1,0.0591,2.2e-6,0.668,169.973,4,0YbZ9lgPYhxGHS2zpRIOZg,Do Me Again,4,Delusions (Bonus Version),1977-01-01,A#,major,A# major,228080
First Choice,Disco,0.652,0.693,0,-6.674,1,0.102,0,0.695,106.129,4,0YbZ9lgPYhxGHS2zpRIOZg,Jimmy Dee,3,Delusions (Bonus Version),1977-01-01,C,major,C major,174306
First Choice,Disco,0.59,0.88,10,-9.289,0,0.171,0.0132,0.632,117.741,4,1fkMUX3lpOJqFJBT8J6lDO,Double Cross,22,Larry Levan's Paradise Garage,1978,A#,minor,A# minor,440173
First Choice,Disco,0.808,0.659,10,-8.815,0,0.132,0.0495,0.8,110.849,4,28n4vKOfQNAevM2189Pfsm,Love Thang,36,Grandmaster Flash Presents: Salsoul Jam 2000,2017-03-01,A#,minor,A# minor,477066
First Choice,Disco,0.623,0.691,5,-13.879,0,0.0473,7.64e-5,0.823,123.284,4,3eZNEKTcrgirsmWFgTKIjd,Armed and Extremely Dangerous,21,"Philly Groove Records Presents: The Early Years, Vol. 1",2014-10-28,F,minor,F minor,171000
Five Special,Disco,0.745,0.444,1,-15.32,1,0.0794,0.135,0.703,121.695,4,1kHdtsIlpcOPuyondi8TCU,Why Leave Us Alone,16,Five Special,1979,C#,major,C# major,508946
Five Special,Disco,0.625,0.472,9,-17.944,1,0.0476,0.00154,0.748,109.508,4,1kHdtsIlpcOPuyondi8TCU,It's a Wonderful Day,1,Five Special,1979,A,major,A major,246026
Five Special,Disco,0.609,0.419,7,-16.621,1,0.0519,0.326,0.855,110.226,4,1kHdtsIlpcOPuyondi8TCU,Do It Baby,3,Five Special,1979,G,major,G major,434560
Flipside,Disco,0.555,0.891,9,-7.807,0,0.161,4.49e-6,0.737,119.046,4,0miX7KZ6Pbi5Lh49rnmLV8,Music (Gets Me High),2,Havin' a Party,2016-09-23,A,minor,A minor,231146
Floorplan,Disco,0.742,0.898,0,-9.34,1,0.0363,0.418,0.597,130.025,4,7dDhIiUAnc1PTAN2McTG81,Tell You No Lie,33,Music / Tell You No Lie,2016-04-29,C,major,C major,504058
France Joli,Disco,0.733,0.737,8,-8.885,0,0.043,0.124,0.955,115.987,4,4aztxc0T9nlmeUyoemD7XX,Feel Like Dancing,9,Tonight,1980-01-01,G#,minor,G# minor,437173
France Joli,Disco,0.518,0.511,5,-11.565,1,0.0359,1.04e-5,0.502,122.717,4,4aztxc0T9nlmeUyoemD7XX,Tough Luck,2,Tonight,1980-01-01,F,major,F major,321960
France Joli,Disco,0.611,0.821,10,-9.805,0,0.071,1.31e-5,0.693,127.571,4,4aztxc0T9nlmeUyoemD7XX,The Heart to Break the Heart,5,Tonight,1980-01-01,A#,minor,A# minor,442466
Frank Mills,Disco,0.467,0.471,1,-13.761,1,0.039,0.824,0.794,132.164,4,2Ym6tiJht0CqqPTOEhlatf,Music Box Dancer,39,Music Box Dancer,1978,C#,major,C# major,192360
Frank Mills,Disco,0.591,0.706,9,-13.882,0,0.0321,0.921,0.75,144.693,4,2Ym6tiJht0CqqPTOEhlatf,Spanish Coffee,21,Music Box Dancer,1978,A,minor,A minor,203880
Frank Mills,Disco,0.462,0.616,5,-13.065,1,0.0307,0.946,0.846,163.59,4,2Ym6tiJht0CqqPTOEhlatf,Love's Like that,7,Music Box Dancer,1978,F,major,F major,172906
Frazelle,Disco,0.807,0.63,7,-9.904,1,0.253,0,0.625,113.961,4,4Uqd5v698FxpHAISPt37es,Today Is the Day - Hot Mix,10,Today Is the Day,2017-02-03,G,major,G major,198270
Freda Payne,Disco,0.487,0.584,7,-12.128,0,0.0413,4.93e-6,0.738,129.484,4,20WuVQc0Fwu3qvX6MtYfJY,I Get High,35,Lost Soul Treasures,2002,G,minor,G minor,191026
